ckpt,step,slice_idx,timepoint,psnr_clip3
V7.best,160000,3728,D20,44.40941546507432
V7.best,160000,3729,D20,42.513535803299376
V7.best,160000,3730,D20,51.21929082725018
V7.best,160000,3731,D20,40.971370173730996
V7.best,160000,3732,D20,72.06678323784207
V7.best,160000,3733,D20,49.373676855119996
V7.best,160000,3734,D20,42.6174494896935
V7.best,160000,3735,D20,49.92063982937111
V7.best,160000,3728,D10,46.052110027955905
V7.best,160000,3729,D10,44.237233699939964
V7.best,160000,3730,D10,53.201087416157364
V7.best,160000,3731,D10,43.43749675713623
V7.best,160000,3732,D10,66.97045917994777
V7.best,160000,3733,D10,51.95441471812133
V7.best,160000,3734,D10,45.17447210897949
V7.best,160000,3735,D10,52.04281919957808
V7.best,160000,3728,D4,47.71095814053463
V7.best,160000,3729,D4,45.74845217023049
V7.best,160000,3730,D4,55.1909055062921
V7.best,160000,3731,D4,46.02976186298409
V7.best,160000,3732,D4,67.51124200432439
V7.best,160000,3733,D4,53.90480809287847
V7.best,160000,3734,D4,48.23835032830074
V7.best,160000,3735,D4,53.9294588096443
V7.best,160000,3728,NORMAL,48.6834567911111
V7.best,160000,3729,NORMAL,46.95841607572433
V7.best,160000,3730,NORMAL,56.86760262712518
V7.best,160000,3731,NORMAL,48.476813495869905
V7.best,160000,3732,NORMAL,68.15912339093067
V7.best,160000,3733,NORMAL,56.18848299461308
V7.best,160000,3734,NORMAL,51.54139640429544
V7.best,160000,3735,NORMAL,55.94474961402716
V7.best,160000,3736,D20,52.273847275012926
V7.best,160000,3737,D20,49.852374595423925
V7.best,160000,3738,D20,49.600061935186545
V7.best,160000,3739,D20,36.95937282647763
V7.best,160000,3740,D20,49.157095389047
V7.best,160000,3741,D20,40.23374966768002
V7.best,160000,3742,D20,46.20517962317484
V7.best,160000,3743,D20,48.60723240724046
V7.best,160000,3736,D10,54.372379836161414
V7.best,160000,3737,D10,52.342169092258345
V7.best,160000,3738,D10,51.602256512041194
V7.best,160000,3739,D10,37.47202289656542
V7.best,160000,3740,D10,51.261586918369645
V7.best,160000,3741,D10,42.16472049403488
V7.best,160000,3742,D10,48.91213419840075
V7.best,160000,3743,D10,50.81986277761128
V7.best,160000,3736,D4,55.73463892964244
V7.best,160000,3737,D4,54.535834365616466
V7.best,160000,3738,D4,52.99267882227949
V7.best,160000,3739,D4,37.769500208113016
V7.best,160000,3740,D4,53.50173334794165
V7.best,160000,3741,D4,44.858647452413436
V7.best,160000,3742,D4,51.55264902608421
V7.best,160000,3743,D4,52.88451128084081
V7.best,160000,3736,NORMAL,56.636129616623634
V7.best,160000,3737,NORMAL,57.226201459905596
V7.best,160000,3738,NORMAL,54.506200686829445
V7.best,160000,3739,NORMAL,38.09249783077154
V7.best,160000,3740,NORMAL,55.30941700336402
V7.best,160000,3741,NORMAL,47.306346340566336
V7.best,160000,3742,NORMAL,53.39229296015672
V7.best,160000,3743,NORMAL,54.87740193989673
V7.best,160000,3744,D20,50.34148919543905
V7.best,160000,3745,D20,45.30760394318041
V7.best,160000,3746,D20,51.03622427904635
V7.best,160000,3747,D20,52.53657208328657
V7.best,160000,3748,D20,72.06678323784207
V7.best,160000,3749,D20,50.237299623691555
V7.best,160000,3750,D20,40.095122251450164
V7.best,160000,3751,D20,38.747646918626344
V7.best,160000,3744,D10,53.153386653358496
V7.best,160000,3745,D10,47.692329300753485
V7.best,160000,3746,D10,53.05435224038304
V7.best,160000,3747,D10,54.79738986332687
V7.best,160000,3748,D10,71.35561402734612
V7.best,160000,3749,D10,52.001294535192955
V7.best,160000,3750,D10,42.304036026704196
V7.best,160000,3751,D10,39.89798457124023
V7.best,160000,3744,D4,55.119719220469506
V7.best,160000,3745,D4,50.57120670245048
V7.best,160000,3746,D4,55.055918954927904
V7.best,160000,3747,D4,56.35196724430266
V7.best,160000,3748,D4,71.527119819323
V7.best,160000,3749,D4,52.82869804246697
V7.best,160000,3750,D4,44.8018791997189
V7.best,160000,3751,D4,40.3189131278819
V7.best,160000,3744,NORMAL,56.6988320431404
V7.best,160000,3745,NORMAL,53.14416272452141
V7.best,160000,3746,NORMAL,56.42777806275315
V7.best,160000,3747,NORMAL,57.57668844475913
V7.best,160000,3748,NORMAL,71.01031766383466
V7.best,160000,3749,NORMAL,53.59594095667045
V7.best,160000,3750,NORMAL,46.99292463184433
V7.best,160000,3751,NORMAL,41.22962495103323
V7.best,160000,3752,D20,39.67817633335851
V7.best,160000,3753,D20,46.48557203557685
V7.best,160000,3754,D20,35.95794283983294
V7.best,160000,3755,D20,49.37473867615209
V7.best,160000,3756,D20,52.1932308963148
V7.best,160000,3757,D20,72.06678323784207
V7.best,160000,3758,D20,42.15714554713212
V7.best,160000,3759,D20,34.989477800771056
V7.best,160000,3752,D10,42.07689003465036
V7.best,160000,3753,D10,49.177575804047464
V7.best,160000,3754,D10,36.71497080075743
V7.best,160000,3755,D10,51.16233933156681
V7.best,160000,3756,D10,54.04374700057019
V7.best,160000,3757,D10,72.06695673866612
V7.best,160000,3758,D10,43.65716636642779
V7.best,160000,3759,D10,35.45500538433426
V7.best,160000,3752,D4,44.9587955635276
V7.best,160000,3753,D4,51.59644808093718
V7.best,160000,3754,D4,36.45331576408715
V7.best,160000,3755,D4,52.62015862433698
V7.best,160000,3756,D4,55.70315310689763
V7.best,160000,3757,D4,72.06467573430146
V7.best,160000,3758,D4,45.053743550849646
V7.best,160000,3759,D4,35.41368320757398
V7.best,160000,3752,NORMAL,47.21503759150147
V7.best,160000,3753,NORMAL,53.231236538877795
V7.best,160000,3754,NORMAL,36.9142932581793
V7.best,160000,3755,NORMAL,53.712638642530976
V7.best,160000,3756,NORMAL,56.51321414082382
V7.best,160000,3757,NORMAL,71.31236280365687
V7.best,160000,3758,NORMAL,45.74645762395481
V7.best,160000,3759,NORMAL,36.28916209383499
V7.best,160000,3760,D20,48.73903159861878
V7.best,160000,3761,D20,42.23286021323128
V7.best,160000,3762,D20,44.2848474681677
V7.best,160000,3763,D20,44.97946095917159
V7.best,160000,3764,D20,50.572239195577055
V7.best,160000,3765,D20,43.15864907922551
V7.best,160000,3766,D20,40.95759079184343
V7.best,160000,3767,D20,41.09906673197801
V7.best,160000,3760,D10,51.09661862311958
V7.best,160000,3761,D10,44.95727811233856
V7.best,160000,3762,D10,46.656032504904445
V7.best,160000,3763,D10,48.03129490641804
V7.best,160000,3764,D10,52.673912206143555
V7.best,160000,3765,D10,46.04469097395214
V7.best,160000,3766,D10,42.55324562883152
V7.best,160000,3767,D10,43.34709328530609
V7.best,160000,3760,D4,53.306919695547975
V7.best,160000,3761,D4,46.87182714154234
V7.best,160000,3762,D4,48.52535079122694
V7.best,160000,3763,D4,50.261217925086214
V7.best,160000,3764,D4,54.27648288817963
V7.best,160000,3765,D4,48.98100689021091
V7.best,160000,3766,D4,43.540139815224975
V7.best,160000,3767,D4,45.739923872354225
V7.best,160000,3760,NORMAL,54.973222241738284
V7.best,160000,3761,NORMAL,49.42713528819604
V7.best,160000,3762,NORMAL,50.08897604540152
V7.best,160000,3763,NORMAL,52.69935014287745
V7.best,160000,3764,NORMAL,55.318559088935075
V7.best,160000,3765,NORMAL,52.10578941589017
V7.best,160000,3766,NORMAL,44.31214924720959
V7.best,160000,3767,NORMAL,47.651260326359846
V7.best,160000,3768,D20,48.52138385649066
V7.best,160000,3769,D20,41.6012770538718
V7.best,160000,3770,D20,49.27743216122492
V7.best,160000,3771,D20,50.189838473776916
V7.best,160000,3772,D20,41.53915047534849
V7.best,160000,3773,D20,53.78440819976318
V7.best,160000,3774,D20,35.644262082892894
V7.best,160000,3775,D20,41.9812359715213
V7.best,160000,3768,D10,50.61810509845547
V7.best,160000,3769,D10,44.095333662279515
V7.best,160000,3770,D10,51.290555519099954
V7.best,160000,3771,D10,51.85614128587709
V7.best,160000,3772,D10,43.99498770011124
V7.best,160000,3773,D10,55.105607894065926
V7.best,160000,3774,D10,36.003111547162334
V7.best,160000,3775,D10,44.2795669390198
V7.best,160000,3768,D4,53.61500737061277
V7.best,160000,3769,D4,46.412745908790455
V7.best,160000,3770,D4,53.093719832161355
V7.best,160000,3771,D4,52.92528553986672
V7.best,160000,3772,D4,46.883361485478474
V7.best,160000,3773,D4,56.09247179621255
V7.best,160000,3774,D4,36.34356092020347
V7.best,160000,3775,D4,46.2127919000511
V7.best,160000,3768,NORMAL,55.04198814358335
V7.best,160000,3769,NORMAL,48.810142876400846
V7.best,160000,3770,NORMAL,54.609069057305746
V7.best,160000,3771,NORMAL,53.49984656389202
V7.best,160000,3772,NORMAL,49.76218835841598
V7.best,160000,3773,NORMAL,56.92025039214249
V7.best,160000,3774,NORMAL,36.56919394843678
V7.best,160000,3775,NORMAL,47.89851935661012
V7.best,160000,3776,D20,50.2942464608624
V7.best,160000,3777,D20,50.04425019991656
V7.best,160000,3778,D20,46.811132382622034
V7.best,160000,3779,D20,47.448629329537056
V7.best,160000,3780,D20,40.79039768841248
V7.best,160000,3781,D20,42.12102928680038
V7.best,160000,3782,D20,50.13934430690324
V7.best,160000,3783,D20,41.86759496157249
V7.best,160000,3776,D10,51.95084661381085
V7.best,160000,3777,D10,51.908879246443675
V7.best,160000,3778,D10,49.72697626612877
V7.best,160000,3779,D10,50.4460698472479
V7.best,160000,3780,D10,41.954289227437826
V7.best,160000,3781,D10,43.842710962489036
V7.best,160000,3782,D10,51.94424461799922
V7.best,160000,3783,D10,44.17586561524469
V7.best,160000,3776,D4,53.48549691075408
V7.best,160000,3777,D4,53.88887201864989
V7.best,160000,3778,D4,51.67704172750807
V7.best,160000,3779,D4,52.53995076174425
V7.best,160000,3780,D4,42.86083000986517
V7.best,160000,3781,D4,45.24442334024074
V7.best,160000,3782,D4,53.94428864517428
V7.best,160000,3783,D4,46.79292166918869
V7.best,160000,3776,NORMAL,54.87116089566565
V7.best,160000,3777,NORMAL,55.48232967878697
V7.best,160000,3778,NORMAL,53.71783223673417
V7.best,160000,3779,NORMAL,54.64355585055226
V7.best,160000,3780,NORMAL,43.59376574362997
V7.best,160000,3781,NORMAL,46.14572161680776
V7.best,160000,3782,NORMAL,55.46466806060141
V7.best,160000,3783,NORMAL,48.9813906503671
V7.best,160000,3784,D20,46.67072878449906
V7.best,160000,3785,D20,39.91131392288652
V7.best,160000,3786,D20,50.107782661796335
V7.best,160000,3787,D20,41.8148476462091
V7.best,160000,3788,D20,39.928993129808404
V7.best,160000,3789,D20,35.508495875581616
V7.best,160000,3790,D20,37.140268195419566
V7.best,160000,3791,D20,47.723640584567704
V7.best,160000,3784,D10,49.603985027709854
V7.best,160000,3785,D10,42.22517402550406
V7.best,160000,3786,D10,52.321485751485525
V7.best,160000,3787,D10,44.349946611711346
V7.best,160000,3788,D10,42.16938928746731
V7.best,160000,3789,D10,35.773952191086394
V7.best,160000,3790,D10,37.686261467236974
V7.best,160000,3791,D10,50.57459466304307
V7.best,160000,3784,D4,52.13368901500914
V7.best,160000,3785,D4,44.75809327791177
V7.best,160000,3786,D4,54.28290195657459
V7.best,160000,3787,D4,46.51629235143466
V7.best,160000,3788,D4,44.82834817775766
V7.best,160000,3789,D4,36.021852784296286
V7.best,160000,3790,D4,37.850739664153224
V7.best,160000,3791,D4,52.754626111898816
V7.best,160000,3784,NORMAL,54.13629799408115
V7.best,160000,3785,NORMAL,47.070864954971256
V7.best,160000,3786,NORMAL,55.878725152634615
V7.best,160000,3787,NORMAL,48.679708886242935
V7.best,160000,3788,NORMAL,47.32960642638041
V7.best,160000,3789,NORMAL,36.4602448898827
V7.best,160000,3790,NORMAL,37.96618160276258
V7.best,160000,3791,NORMAL,54.772424387452034
V7.best,160000,3792,D20,39.423172587095806
V7.best,160000,3793,D20,41.94641881179554
V7.best,160000,3794,D20,40.413598926045324
V7.best,160000,3795,D20,50.27650399741631
V7.best,160000,3796,D20,35.04127232413004
V7.best,160000,3797,D20,37.273352447596224
V7.best,160000,3798,D20,49.163305536700165
V7.best,160000,3799,D20,48.37934652314404
V7.best,160000,3792,D10,42.03613677634016
V7.best,160000,3793,D10,44.32223482247248
V7.best,160000,3794,D10,41.73198455312904
V7.best,160000,3795,D10,52.353641070385336
V7.best,160000,3796,D10,35.46314510563835
V7.best,160000,3797,D10,37.72891000961648
V7.best,160000,3798,D10,51.10242106194761
V7.best,160000,3799,D10,50.57377677560427
V7.best,160000,3792,D4,44.71722374962064
V7.best,160000,3793,D4,47.10232853852388
V7.best,160000,3794,D4,43.001971481970614
V7.best,160000,3795,D4,54.25488334330477
V7.best,160000,3796,D4,35.74309618868071
V7.best,160000,3797,D4,38.016098669636804
V7.best,160000,3798,D4,52.87841675201064
V7.best,160000,3799,D4,52.05159227302265
V7.best,160000,3792,NORMAL,46.99799844660281
V7.best,160000,3793,NORMAL,49.239900658396806
V7.best,160000,3794,NORMAL,43.890459385391324
V7.best,160000,3795,NORMAL,55.124248019140865
V7.best,160000,3796,NORMAL,36.38742456691018
V7.best,160000,3797,NORMAL,38.20614130796763
V7.best,160000,3798,NORMAL,54.66742580159321
V7.best,160000,3799,NORMAL,53.588103540086706
V7.best,160000,3800,D20,48.798808408000866
V7.best,160000,3801,D20,43.58376107930782
V7.best,160000,3802,D20,42.358820102508545
V7.best,160000,3803,D20,50.130577668889416
V7.best,160000,3804,D20,46.27782537539194
V7.best,160000,3805,D20,51.69480386740432
V7.best,160000,3806,D20,45.44695768096129
V7.best,160000,3807,D20,50.19709300544264
V7.best,160000,3800,D10,51.41694931297508
V7.best,160000,3801,D10,47.15471163937177
V7.best,160000,3802,D10,45.30331711862671
V7.best,160000,3803,D10,51.326988421412594
V7.best,160000,3804,D10,49.0009213247167
V7.best,160000,3805,D10,53.95725899108906
V7.best,160000,3806,D10,47.66155935380161
V7.best,160000,3807,D10,52.6476746866484
V7.best,160000,3800,D4,53.497343123747825
V7.best,160000,3801,D4,50.3130245744039
V7.best,160000,3802,D4,48.47432848703903
V7.best,160000,3803,D4,52.352161437472475
V7.best,160000,3804,D4,51.3552260361958
V7.best,160000,3805,D4,55.724906691934976
V7.best,160000,3806,D4,50.44495566495968
V7.best,160000,3807,D4,54.91895225655426
V7.best,160000,3800,NORMAL,55.000600080205075
V7.best,160000,3801,NORMAL,53.4760582374269
V7.best,160000,3802,NORMAL,51.58748050250742
V7.best,160000,3803,NORMAL,52.7700462516453
V7.best,160000,3804,NORMAL,53.97601006057765
V7.best,160000,3805,NORMAL,56.61347468374818
V7.best,160000,3806,NORMAL,52.507748160993046
V7.best,160000,3807,NORMAL,56.03294628897871
V7.best,160000,3808,D20,43.33363924624483
V7.best,160000,3809,D20,48.839883178440616
V7.best,160000,3810,D20,41.81090223757448
V7.best,160000,3811,D20,43.86228821694064
V7.best,160000,3812,D20,48.553370725486914
V7.best,160000,3813,D20,52.41837677811412
V7.best,160000,3814,D20,43.990226006691984
V7.best,160000,3815,D20,47.16143932184231
V7.best,160000,3808,D10,45.90990364393649
V7.best,160000,3809,D10,51.24165148265692
V7.best,160000,3810,D10,44.131080942049266
V7.best,160000,3811,D10,46.392989482213466
V7.best,160000,3812,D10,50.866139634799964
V7.best,160000,3813,D10,54.28762460814026
V7.best,160000,3814,D10,45.44387186356896
V7.best,160000,3815,D10,49.517119009045246
V7.best,160000,3808,D4,48.59846073839769
V7.best,160000,3809,D4,53.173975505507954
V7.best,160000,3810,D4,46.37007104410121
V7.best,160000,3811,D4,48.880779749652504
V7.best,160000,3812,D4,53.09139153538668
V7.best,160000,3813,D4,55.79944443345147
V7.best,160000,3814,D4,46.962482431915916
V7.best,160000,3815,D4,52.03103941906096
V7.best,160000,3808,NORMAL,50.44197437704814
V7.best,160000,3809,NORMAL,54.35604629273914
V7.best,160000,3810,NORMAL,48.44537714976005
V7.best,160000,3811,NORMAL,51.35797021157809
V7.best,160000,3812,NORMAL,54.966027340717304
V7.best,160000,3813,NORMAL,56.8630008713052
V7.best,160000,3814,NORMAL,48.119949149973834
V7.best,160000,3815,NORMAL,54.02311889502005
V7.best,160000,3816,D20,42.093531811545034
V7.best,160000,3817,D20,49.255724241347124
V7.best,160000,3818,D20,42.42418965994493
V7.best,160000,3819,D20,43.94024323992781
V7.best,160000,3820,D20,41.95134765026043
V7.best,160000,3821,D20,72.06649849960353
V7.best,160000,3822,D20,52.40727237528213
V7.best,160000,3823,D20,42.24914608686632
V7.best,160000,3816,D10,44.45246711630139
V7.best,160000,3817,D10,51.3670956949764
V7.best,160000,3818,D10,45.23631097050914
V7.best,160000,3819,D10,46.410913745997746
V7.best,160000,3820,D10,44.45103874502544
V7.best,160000,3821,D10,69.1262923991532
V7.best,160000,3822,D10,54.51950225226936
V7.best,160000,3823,D10,45.036137156805395
V7.best,160000,3816,D4,47.05329799153145
V7.best,160000,3817,D4,52.96127846964954
V7.best,160000,3818,D4,48.03833997931345
V7.best,160000,3819,D4,48.21874662233276
V7.best,160000,3820,D4,46.89536009131234
V7.best,160000,3821,D4,64.37837759585369
V7.best,160000,3822,D4,56.003063751805755
V7.best,160000,3823,D4,48.63654297758596
V7.best,160000,3816,NORMAL,49.002813286823226
V7.best,160000,3817,NORMAL,54.02159902885923
V7.best,160000,3818,NORMAL,50.661132623334126
V7.best,160000,3819,NORMAL,49.68058410120989
V7.best,160000,3820,NORMAL,48.39327429661459
V7.best,160000,3821,NORMAL,66.35979862248796
V7.best,160000,3822,NORMAL,57.2191619759502
V7.best,160000,3823,NORMAL,52.937047760848586
V7.best,160000,3824,D20,46.48853419856121
V7.best,160000,3825,D20,42.50428337401033
V7.best,160000,3826,D20,41.798463981554576
V7.best,160000,3827,D20,43.55619028605501
V7.best,160000,3828,D20,48.0508817837957
V7.best,160000,3829,D20,50.304604445383035
V7.best,160000,3830,D20,41.804070533357034
V7.best,160000,3831,D20,52.88950547970359
V7.best,160000,3824,D10,48.872845493625476
V7.best,160000,3825,D10,45.267353341985626
V7.best,160000,3826,D10,44.76205994347339
V7.best,160000,3827,D10,46.371840676849516
V7.best,160000,3828,D10,50.21024420465251
V7.best,160000,3829,D10,52.048880631679424
V7.best,160000,3830,D10,44.55113702262956
V7.best,160000,3831,D10,54.75025701551003
V7.best,160000,3824,D4,51.805132464022975
V7.best,160000,3825,D4,47.64542513883205
V7.best,160000,3826,D4,47.619882991337505
V7.best,160000,3827,D4,50.01953587703207
V7.best,160000,3828,D4,52.35243270097513
V7.best,160000,3829,D4,53.7541264933148
V7.best,160000,3830,D4,47.18335149065699
V7.best,160000,3831,D4,56.838893561105536
V7.best,160000,3824,NORMAL,53.62688690879074
V7.best,160000,3825,NORMAL,49.98429028324813
V7.best,160000,3826,NORMAL,49.89093239538704
V7.best,160000,3827,NORMAL,53.27980342405763
V7.best,160000,3828,NORMAL,54.340434432438386
V7.best,160000,3829,NORMAL,54.85690046478058
V7.best,160000,3830,NORMAL,50.02200324851336
V7.best,160000,3831,NORMAL,59.99377095776495
V7.best,160000,3832,D20,45.67598058967613
V7.best,160000,3833,D20,43.97503872935734
V7.best,160000,3834,D20,43.217389557118636
V7.best,160000,3835,D20,42.78171634445728
V7.best,160000,3836,D20,41.784628724124204
V7.best,160000,3837,D20,46.60191919153917
V7.best,160000,3838,D20,45.288178700320145
V7.best,160000,3839,D20,44.87692563804666
V7.best,160000,3832,D10,48.280141196399526
V7.best,160000,3833,D10,46.749345681318175
V7.best,160000,3834,D10,44.39078575077153
V7.best,160000,3835,D10,45.46837266420974
V7.best,160000,3836,D10,43.948888991668156
V7.best,160000,3837,D10,49.14291751245371
V7.best,160000,3838,D10,47.76553531287638
V7.best,160000,3839,D10,47.64787699732919
V7.best,160000,3832,D4,50.491442040949465
V7.best,160000,3833,D4,49.40074433933188
V7.best,160000,3834,D4,45.51533786193673
V7.best,160000,3835,D4,47.96725837225084
V7.best,160000,3836,D4,45.22731652325331
V7.best,160000,3837,D4,51.79074465898867
V7.best,160000,3838,D4,50.83227423855199
V7.best,160000,3839,D4,50.66588544583904
V7.best,160000,3832,NORMAL,52.42230891874526
V7.best,160000,3833,NORMAL,51.530044518739004
V7.best,160000,3834,NORMAL,46.230210537689686
V7.best,160000,3835,NORMAL,50.40249665286744
V7.best,160000,3836,NORMAL,46.56967833491598
V7.best,160000,3837,NORMAL,54.01014026867763
V7.best,160000,3838,NORMAL,52.4296392663601
V7.best,160000,3839,NORMAL,53.364708265840505
V7.best,160000,3840,D20,38.944375610893005
V7.best,160000,3841,D20,49.440868350775375
V7.best,160000,3842,D20,49.59876494841062
V7.best,160000,3843,D20,46.64516316198056
V7.best,160000,3844,D20,42.58016604941889
V7.best,160000,3845,D20,44.63004330294706
V7.best,160000,3846,D20,42.22326245204896
V7.best,160000,3847,D20,40.011144823039345
V7.best,160000,3840,D10,39.58978759468074
V7.best,160000,3841,D10,51.74843215972312
V7.best,160000,3842,D10,51.75836234993031
V7.best,160000,3843,D10,49.193138241405066
V7.best,160000,3844,D10,44.83750844601579
V7.best,160000,3845,D10,46.663523595138685
V7.best,160000,3846,D10,44.99479368349006
V7.best,160000,3847,D10,40.93307247678926
V7.best,160000,3840,D4,39.84923116004738
V7.best,160000,3841,D4,53.2073591612497
V7.best,160000,3842,D4,52.63682271800113
V7.best,160000,3843,D4,51.18056936264206
V7.best,160000,3844,D4,48.00099379764674
V7.best,160000,3845,D4,48.48358267601827
V7.best,160000,3846,D4,47.749531988025566
V7.best,160000,3847,D4,41.42737348276438
V7.best,160000,3840,NORMAL,39.88560911576974
V7.best,160000,3841,NORMAL,54.562475629990104
V7.best,160000,3842,NORMAL,53.119674852009524
V7.best,160000,3843,NORMAL,52.91671520708465
V7.best,160000,3844,NORMAL,50.784243500329026
V7.best,160000,3845,NORMAL,49.632290844349484
V7.best,160000,3846,NORMAL,50.081468272419954
V7.best,160000,3847,NORMAL,41.81558015633753
V7.best,160000,3848,D20,43.94319102483823
V7.best,160000,3849,D20,50.210317539961466
V7.best,160000,3850,D20,43.57933842167648
V7.best,160000,3851,D20,45.50840900225627
V7.best,160000,3852,D20,45.13193167940193
V7.best,160000,3853,D20,35.95636393188467
V7.best,160000,3854,D20,51.892187990343885
V7.best,160000,3855,D20,52.0979790097423
V7.best,160000,3848,D10,46.40821286181959
V7.best,160000,3849,D10,52.176259109315836
V7.best,160000,3850,D10,46.63549482455464
V7.best,160000,3851,D10,48.22967610630003
V7.best,160000,3852,D10,47.659085834023344
V7.best,160000,3853,D10,36.40017287377663
V7.best,160000,3854,D10,53.81767585844875
V7.best,160000,3855,D10,54.02402823227155
V7.best,160000,3848,D4,48.58799986932566
V7.best,160000,3849,D4,53.78049377169964
V7.best,160000,3850,D4,49.38184188886744
V7.best,160000,3851,D4,50.83559512454818
V7.best,160000,3852,D4,50.13111463945275
V7.best,160000,3853,D4,37.02187197252851
V7.best,160000,3854,D4,55.779363656083945
V7.best,160000,3855,D4,55.899356085112046
V7.best,160000,3848,NORMAL,50.45646565858959
V7.best,160000,3849,NORMAL,55.03819359556087
V7.best,160000,3850,NORMAL,51.45498301865311
V7.best,160000,3851,NORMAL,53.52031156358514
V7.best,160000,3852,NORMAL,52.21347110691305
V7.best,160000,3853,NORMAL,37.45422482700189
V7.best,160000,3854,NORMAL,56.69392220102297
V7.best,160000,3855,NORMAL,57.89303214923679
V7.best,160000,3856,D20,67.76671662560874
V7.best,160000,3857,D20,46.71546974554039
V7.best,160000,3858,D20,49.64006821093123
V7.best,160000,3859,D20,51.174289855315735
V7.best,160000,3860,D20,49.495927326615316
V7.best,160000,3861,D20,49.55893420044889
V7.best,160000,3862,D20,48.52439983615069
V7.best,160000,3863,D20,55.003993219946
V7.best,160000,3856,D10,63.836782816124185
V7.best,160000,3857,D10,49.32954726130325
V7.best,160000,3858,D10,51.49912548962588
V7.best,160000,3859,D10,53.664186351945034
V7.best,160000,3860,D10,51.69785850088488
V7.best,160000,3861,D10,51.279720667780694
V7.best,160000,3862,D10,50.96324712015361
V7.best,160000,3863,D10,56.31703733544262
V7.best,160000,3856,D4,60.865978325788845
V7.best,160000,3857,D4,51.93519237813308
V7.best,160000,3858,D4,53.397345033150884
V7.best,160000,3859,D4,55.71678731214115
V7.best,160000,3860,D4,53.377362936429705
V7.best,160000,3861,D4,53.22890388069595
V7.best,160000,3862,D4,52.8911977930766
V7.best,160000,3863,D4,60.88447517127638
V7.best,160000,3856,NORMAL,66.00881744971515
V7.best,160000,3857,NORMAL,54.08523249097507
V7.best,160000,3858,NORMAL,54.674495835759984
V7.best,160000,3859,NORMAL,56.93078500903209
V7.best,160000,3860,NORMAL,54.26326316999213
V7.best,160000,3861,NORMAL,54.48960576721514
V7.best,160000,3862,NORMAL,54.776444138191735
V7.best,160000,3863,NORMAL,67.18189469537852
V7.best,160000,3864,D20,36.903956058234186
V7.best,160000,3865,D20,42.98625283760492
V7.best,160000,3866,D20,40.482627320881164
V7.best,160000,3867,D20,42.610546081908964
V7.best,160000,3868,D20,36.031577749275485
V7.best,160000,3869,D20,46.72155840240737
V7.best,160000,3870,D20,48.036522459101775
V7.best,160000,3871,D20,50.24857788109094
V7.best,160000,3864,D10,37.59873168317553
V7.best,160000,3865,D10,44.77505986353141
V7.best,160000,3866,D10,42.67727734103194
V7.best,160000,3867,D10,45.40514684496165
V7.best,160000,3868,D10,35.77645548849678
V7.best,160000,3869,D10,49.54244195165167
V7.best,160000,3870,D10,50.28591887400415
V7.best,160000,3871,D10,52.80231333329425
V7.best,160000,3864,D4,37.885705404735546
V7.best,160000,3865,D4,46.140325045931704
V7.best,160000,3866,D4,45.02161396148129
V7.best,160000,3867,D4,48.538597797227936
V7.best,160000,3868,D4,36.34325546177091
V7.best,160000,3869,D4,51.7893253275231
V7.best,160000,3870,D4,52.62606657138072
V7.best,160000,3871,D4,54.68764854248188
V7.best,160000,3864,NORMAL,38.574879306537646
V7.best,160000,3865,NORMAL,47.63751332221942
V7.best,160000,3866,NORMAL,47.15928735919566
V7.best,160000,3867,NORMAL,51.3256222971977
V7.best,160000,3868,NORMAL,36.59547396766274
V7.best,160000,3869,NORMAL,53.259781736725515
V7.best,160000,3870,NORMAL,54.105649679513604
V7.best,160000,3871,NORMAL,55.94246513351111
V7.best,160000,3872,D20,40.9233303201768
V7.best,160000,3873,D20,41.93016513889074
V7.best,160000,3874,D20,42.79616514773474
V7.best,160000,3875,D20,46.00322859695291
V7.best,160000,3876,D20,49.40868162878593
V7.best,160000,3877,D20,41.10620989899583
V7.best,160000,3878,D20,43.911913927197475
V7.best,160000,3879,D20,46.04602770066175
V7.best,160000,3872,D10,41.6980770307686
V7.best,160000,3873,D10,44.84183439450079
V7.best,160000,3874,D10,43.81690772218916
V7.best,160000,3875,D10,48.47483209683699
V7.best,160000,3876,D10,51.794995088021
V7.best,160000,3877,D10,42.7253883975454
V7.best,160000,3878,D10,46.37218482201759
V7.best,160000,3879,D10,48.79607180798553
V7.best,160000,3872,D4,42.97132126367022
V7.best,160000,3873,D4,47.56504059693745
V7.best,160000,3874,D4,44.63676817874283
V7.best,160000,3875,D4,50.898086369022565
V7.best,160000,3876,D4,53.8990703473641
V7.best,160000,3877,D4,43.86804076402106
V7.best,160000,3878,D4,48.51645784828389
V7.best,160000,3879,D4,50.97451161726647
V7.best,160000,3872,NORMAL,43.55036180612554
V7.best,160000,3873,NORMAL,50.203731515825424
V7.best,160000,3874,NORMAL,45.437645889782885
V7.best,160000,3875,NORMAL,53.25467983262939
V7.best,160000,3876,NORMAL,55.35916594565272
V7.best,160000,3877,NORMAL,44.326636001364875
V7.best,160000,3878,NORMAL,49.98121144358001
V7.best,160000,3879,NORMAL,52.68054752060536
V7.best,160000,3880,D20,50.88853300820695
V7.best,160000,3881,D20,42.11028189504796
V7.best,160000,3882,D20,46.69798225846489
V7.best,160000,3883,D20,46.73740002084024
V7.best,160000,3884,D20,39.981384491728896
V7.best,160000,3885,D20,45.19481025497885
